DEB [20210902-04:25:28.502] thr=1   paramiko.transport: starting thread (client mode): 0x86cd8af0
DEB [20210902-04:35:37.474] thr=4   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210902-04:35:37.474] thr=4   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210902-04:35:37.474] thr=4   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210902-04:35:37.474] thr=4   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210902-04:35:37.474] thr=4   paramiko.transport: Compression agreed: none
DEB [20210902-04:35:37.476] thr=4   paramiko.transport: Got server p (2048 bits)
DEB [20210902-04:35:37.541] thr=4   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210902-04:35:37.542] thr=4   paramiko.transport: Switch to new keys ...
DEB [20210902-04:35:37.542] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.100.48: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210902-04:35:37.579] thr=4   paramiko.transport: userauth is OK
INF [20210902-04:35:39.567] thr=4   paramiko.transport: Authentication (password) failed.
DEB [20210902-04:35:42.568] thr=5   paramiko.transport: starting thread (client mode): 0x1069feb0
DEB [20210902-04:35:42.570] thr=5   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210902-04:35:42.575] thr=5   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210902-04:35:42.576] thr=5   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210902-04:35:42.579] thr=5   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210902-04:35:42.579] thr=5   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210902-04:35:42.579] thr=5   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210902-04:35:42.579] thr=5   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210902-04:35:42.580] thr=5   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210902-04:35:42.580] thr=5   paramiko.transport: Compression agreed: none
DEB [20210902-04:35:42.582] thr=5   paramiko.transport: Got server p (2048 bits)
DEB [20210902-04:35:42.652] thr=5   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210902-04:35:42.653] thr=5   paramiko.transport: Switch to new keys ...
DEB [20210902-04:35:42.653] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.100.48: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210902-04:35:42.686] thr=5   paramiko.transport: userauth is OK
INF [20210902-04:35:45.017] thr=5   paramiko.transport: Authentication (password) failed.
DEB [20210902-04:35:48.020] thr=6   paramiko.transport: starting thread (client mode): 0x106a5940
DEB [20210902-04:35:48.021] thr=6   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210902-04:35:48.036] thr=6   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210902-04:35:48.036] thr=6   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210902-04:35:48.038] thr=6   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210902-04:35:48.038] thr=6   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210902-04:35:48.038] thr=6   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210902-04:35:48.038] thr=6   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210902-04:35:48.038] thr=6   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210902-04:35:48.038] thr=6   paramiko.transport: Compression agreed: none
DEB [20210902-04:35:48.042] thr=6   paramiko.transport: Got server p (2048 bits)
DEB [20210902-04:35:48.118] thr=6   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210902-04:35:48.118] thr=6   paramiko.transport: Switch to new keys ...
DEB [20210902-04:35:48.119] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.100.48: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210902-04:35:48.156] thr=6   paramiko.transport: userauth is OK
INF [20210902-04:35:49.646] thr=6   paramiko.transport: Authentication (password) failed.
DEB [20210902-04:35:52.657] thr=7   paramiko.transport: starting thread (client mode): 0x106a2c70
DEB [20210902-04:35:52.658] thr=7   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210902-04:35:52.673] thr=7   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210902-04:35:52.673] thr=7   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210902-04:35:52.675] thr=7   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210902-04:35:52.676] thr=7   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210902-04:35:52.676] thr=7   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210902-04:35:52.676] thr=7   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210902-04:35:52.677] thr=7   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210902-04:35:52.677] thr=7   paramiko.transport: Compression agreed: none
DEB [20210902-04:35:52.685] thr=7   paramiko.transport: Got server p (2048 bits)
DEB [20210902-04:35:52.772] thr=7   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210902-04:35:52.772] thr=7   paramiko.transport: Switch to new keys ...
DEB [20210902-04:35:52.773] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.100.48: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210902-04:35:52.805] thr=7   paramiko.transport: userauth is OK
INF [20210902-04:35:54.316] thr=7   paramiko.transport: Authentication (password) failed.
DEB [20210902-04:35:57.319] thr=8   paramiko.transport: starting thread (client mode): 0x106acfd0
DEB [20210902-04:35:57.319] thr=8   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210902-04:35:57.326] thr=8   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210902-04:35:57.326] thr=8   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210902-04:35:57.328] thr=8   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210902-04:35:57.328] thr=8   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210902-04:35:57.328] thr=8   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210902-04:35:57.328] thr=8   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210902-04:35:57.328] thr=8   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210902-04:35:57.329] thr=8   paramiko.transport: Compression agreed: none
DEB [20210902-04:35:57.332] thr=8   paramiko.transport: Got server p (2048 bits)
DEB [20210902-04:35:57.410] thr=8   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210902-04:35:57.410] thr=8   paramiko.transport: Switch to new keys ...
DEB [20210902-04:35:57.411] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.100.48: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210902-04:35:57.445] thr=8   paramiko.transport: userauth is OK
INF [20210902-04:35:59.505] thr=8   paramiko.transport: Authentication (password) failed.
DEB [20210902-04:36:02.508] thr=9   paramiko.transport: starting thread (client mode): 0x106b16a0
DEB [20210902-04:36:02.508] thr=9   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210902-04:36:02.512] thr=9   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210902-04:36:02.512] thr=9   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210902-04:36:02.513] thr=9   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210902-04:36:02.513] thr=9   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210902-04:36:02.513] thr=9   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210902-04:36:02.513] thr=9   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210902-04:36:02.513] thr=9   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210902-04:36:02.513] thr=9   paramiko.transport: Compression agreed: none
DEB [20210902-04:36:02.515] thr=9   paramiko.transport: Got server p (2048 bits)
DEB [20210902-04:36:02.578] thr=9   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210902-04:36:02.578] thr=9   paramiko.transport: Switch to new keys ...
DEB [20210902-04:36:02.579] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.100.48: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210902-04:36:02.614] thr=9   paramiko.transport: userauth is OK
INF [20210902-04:36:02.627] thr=9   paramiko.transport: Authentication (password) failed.
DEB [20210902-04:36:05.629] thr=10  paramiko.transport: starting thread (client mode): 0x106b3cd0
DEB [20210902-04:36:05.629] thr=10  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210902-04:36:05.632] thr=10  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210902-04:36:05.633] thr=10  paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210902-04:36:05.634] thr=10  paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210902-04:36:05.634] thr=10  paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210902-04:36:05.634] thr=10  paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210902-04:36:05.634] thr=10  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210902-04:36:05.634] thr=10  paramiko.transport: MAC agreed: hmac-sha1
DEB [20210902-04:36:05.634] thr=10  paramiko.transport: Compression agreed: none
DEB [20210902-04:36:05.636] thr=10  paramiko.transport: Got server p (2048 bits)
DEB [20210902-04:36:05.699] thr=10  paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210902-04:36:05.700] thr=10  paramiko.transport: Switch to new keys ...
DEB [20210902-04:36:05.700] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.100.48: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210902-04:36:05.734] thr=10  paramiko.transport: userauth is OK
INF [20210902-04:36:07.564] thr=10  paramiko.transport: Authentication (password) failed.
DEB [20210902-04:36:10.572] thr=11  paramiko.transport: starting thread (client mode): 0x106b9040
DEB [20210902-04:36:10.572] thr=11  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210902-04:36:10.578] thr=11  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210902-04:36:10.578] thr=11  paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210902-04:36:10.580] thr=11  paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210902-04:36:10.580] thr=11  paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210902-04:36:10.580] thr=11  paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210902-04:36:10.580] thr=11  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210902-04:36:10.580] thr=11  paramiko.transport: MAC agreed: hmac-sha1
DEB [20210902-04:36:10.580] thr=11  paramiko.transport: Compression agreed: none
DEB [20210902-04:36:10.583] thr=11  paramiko.transport: Got server p (2048 bits)
DEB [20210902-04:36:10.645] thr=11  paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210902-04:36:10.645] thr=11  paramiko.transport: Switch to new keys ...
DEB [20210902-04:36:10.646] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.100.48: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210902-04:36:10.684] thr=11  paramiko.transport: userauth is OK
INF [20210902-04:36:10.697] thr=11  paramiko.transport: Authentication (password) successful!
DEB [20210902-04:36:13.701] thr=12  paramiko.transport: starting thread (client mode): 0x106b9b80
DEB [20210902-04:36:13.702] thr=12  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210902-04:36:13.714] thr=12  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210902-04:36:13.715] thr=12  paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210902-04:36:13.717] thr=12  paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210902-04:36:13.718] thr=12  paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210902-04:36:13.718] thr=12  paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210902-04:36:13.718] thr=12  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210902-04:36:13.719] thr=12  paramiko.transport: MAC agreed: hmac-sha1
DEB [20210902-04:36:13.719] thr=12  paramiko.transport: Compression agreed: none
DEB [20210902-04:36:13.728] thr=12  paramiko.transport: Got server p (2048 bits)
DEB [20210902-04:36:13.808] thr=12  paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210902-04:36:13.808] thr=12  paramiko.transport: Switch to new keys ...
DEB [20210902-04:36:13.809] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.100.48: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210902-04:36:13.845] thr=12  paramiko.transport: userauth is OK
INF [20210902-04:36:15.573] thr=12  paramiko.transport: Authentication (password) failed.
DEB [20210902-04:36:15.755] thr=1   paramiko.transport: EOF in transport thread
DEB [20210902-04:36:15.756] thr=3   paramiko.transport: EOF in transport thread
DEB [20210902-04:36:15.757] thr=5   paramiko.transport: EOF in transport thread
DEB [20210902-04:36:15.758] thr=7   paramiko.transport: EOF in transport thread
DEB [20210902-04:36:15.759] thr=9   paramiko.transport: EOF in transport thread
DEB [20210902-04:36:15.760] thr=11  paramiko.transport: EOF in transport thread
DEB [20210903-23:33:55.196] thr=1   paramiko.transport: starting thread (client mode): 0x415b8af0
DEB [20210903-23:33:55.197] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210903-23:33:55.199] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210903-23:33:55.199] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20210903-23:33:55.199] thr=1   paramiko.transport: kex algos:['diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ssh-dss'] client encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] server encrypt:['aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'arcfour128', 'arcfour256', 'arcfour', 'aes192-cbc', 'aes256-cbc', 'rijndael-cbc@lysator.liu.se', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr'] client mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20210903-23:33:55.200] thr=1   paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20210903-23:33:55.200] thr=1   paramiko.transport: HostKey agreed: ssh-rsa
DEB [20210903-23:33:55.200] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20210903-23:33:55.200] thr=1   paramiko.transport: MAC agreed: hmac-sha1
DEB [20210903-23:33:55.200] thr=1   paramiko.transport: Compression agreed: none
DEB [20210903-23:33:55.203] thr=1   paramiko.transport: Got server p (2048 bits)
DEB [20210903-23:33:55.254] thr=1   paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20210903-23:33:55.254] thr=1   paramiko.transport: Switch to new keys ...
DEB [20210903-23:33:55.256] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.100.48: b'5656240f211ddea72bae61b1243de8f3'
DEB [20210903-23:33:55.287] thr=1   paramiko.transport: userauth is OK
INF [20210903-23:33:57.348] thr=1   paramiko.transport: Authentication (password) failed.
DEB [20210903-23:34:00.351] thr=3   paramiko.transport: starting thread (client mode): 0x41a6d7c0
DEB [20210903-23:34:00.351] thr=3   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.2
DEB [20210903-23:34:00.356] thr=3   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20210903-23:34:00.357] thr=3   paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
